country	age	sex	life_sat	trust_people	conf_parliament
IRN	21	2	7	2	3
IRN	60	1	1	2	1
IRN	55	1	10	1	1
IRN	26	1	5	2	2
IRN	21	2	10	2	4
IRN	34	2	4	2	4
IRN	27	2	4	2	3
IRN	63	2	3	2	2
IRN	73	1	10	2	2
IRN	60	2	5	2	4
IRN	28	2	10	2	3
IRN	21	2	1	2	2
IRN	38	2	6	2	1
IRN	52	1	10	2	4
IRN	54	1	1	2	4
IRN	45	2	8	2	3
IRN	26	2	9	2	2
IRN	51	1	6	2	1
IRN	62	2	5	2	3
IRN	19	2	9	2	3
IRN	36	2	4	2	2
IRN	27	1	10	2	1
IRN	19	1	9	2	4
IRN	99	1	6	2	2
IRN	20	2	10	2	1
IRN	38	2	5	2	3
IRN	69	2	8	2	4
IRN	27	2	8	1	4
IRN	18	1	8	2	1
IRN	38	1	8	2	3
IRN	48	1	7	2	2
IRN	41	2	6	1	2
IRN	34	2	5	1	2
IRN	43	2	5	2	-1
IRN	49	1	5	1	2
IRN	21	1	8	2	2
IRN	41	1	9	2	1
IRN	19	2	5	2	3
IRN	54	2	10	2	2
IRN	49	2	1	2	2
IRN	38	1	6	2	2
IRN	27	2	2	2	2
IRN	32	1	7	2	2
IRN	20	1	8	2	2
IRN	24	2	8	2	2
IRN	20	1	10	2	2
IRN	18	1	8	2	4
IRN	19	1	10	2	1
IRN	24	1	4	2	2
IRN	32	2	6	2	1
IRN	46	1	4	1	2
IRN	32	1	3	2	2
IRN	18	2	10	2	2
IRN	21	2	8	2	2
IRN	65	1	10	2	3
IRN	19	2	5	2	3
IRN	28	1	1	2	4
IRN	18	1	8	1	2
IRN	32	2	3	2	4
IRN	36	1	1	2	2
IRN	48	1	8	2	1
IRN	42	1	6	2	1
IRN	41	2	4	2	2
IRN	47	1	4	2	4
IRN	36	2	7	1	1
IRN	39	2	8	2	2
IRN	64	1	7	2	2
IRN	66	1	5	2	2
IRN	38	2	6	1	2
IRN	99	1	8	1	3
IRN	38	2	8	2	1
IRN	62	1	5	2	2
IRN	39	1	8	1	2
IRN	52	1	5	2	4
IRN	18	2	5	2	2
IRN	31	2	10	2	1
IRN	40	1	5	2	2
IRN	21	1	10	1	1
IRN	35	1	1	2	4
IRN	35	2	10	2	2
IRN	29	2	8	2	2
IRN	99	1	10	2	1
IRN	34	2	6	2	2
IRN	58	1	8	2	1
IRN	45	2	7	1	-2
IRN	60	1	1	2	4
IRN	42	1	5	1	1
IRN	42	1	8	2	1
IRN	19	2	6	2	3
IRN	58	1	4	2	2
IRN	33	1	7	2	1
IRN	35	2	8	2	-1
IRN	27	1	7	2	2
IRN	22	2	8	2	2
IRN	41	1	4	1	1
IRN	38	2	1	2	4
IRN	38	2	4	2	2
IRN	60	1	9	2	1
IRN	26	2	5	2	4
IRN	31	1	5	1	4
IRN	22	2	5	2	2
IRN	22	2	5	2	4
IRN	23	1	5	1	2
IRN	45	1	5	2	2
IRN	25	2	7	1	4
IRN	46	1	6	2	1
IRN	34	2	7	2	2
IRN	44	2	4	2	2
IRN	21	1	8	1	2
IRN	39	2	3	2	2
IRN	49	2	10	2	1
IRN	19	2	5	2	3
IRN	46	1	8	2	2
IRN	25	1	10	2	2
IRN	18	1	3	2	2
IRN	50	1	9	1	1
IRN	33	2	8	2	4
IRN	20	1	1	2	4
IRN	38	2	10	2	3
IRN	53	2	4	2	1
IRN	26	1	7	2	2
IRN	54	2	6	2	1
IRN	40	2	5	2	4
IRN	23	1	7	1	3
IRN	30	2	5	2	4
IRN	24	1	7	1	4
IRN	30	1	8	1	4
IRN	23	2	8	2	3
IRN	47	1	3	2	3
IRN	49	2	5	2	2
IRN	54	1	8	2	2
IRN	40	2	8	2	3
IRN	41	2	10	2	3
IRN	52	2	6	2	1
IRN	18	1	1	2	4
IRN	44	1	8	2	2
IRN	33	1	5	2	4
IRN	36	2	8	2	1
IRN	42	2	7	2	1
IRN	48	1	6	2	1
IRN	53	1	8	1	4
IRN	60	1	1	2	2
IRN	47	2	5	2	2
IRN	52	1	8	1	2
IRN	64	2	10	2	2
IRN	42	1	9	2	2
IRN	30	2	5	2	2
IRN	55	1	9	2	2
IRN	32	1	5	2	4
IRN	53	2	10	2	3
IRN	59	2	5	1	2
IRN	35	1	6	2	3
IRN	36	1	5	2	2
IRN	30	2	5	2	2
IRN	29	2	7	2	2
IRN	19	2	7	2	4
IRN	47	1	1	2	2
IRN	42	2	6	2	2
IRN	38	2	10	2	2
IRN	18	2	10	1	2
IRN	29	2	1	2	3
IRN	45	2	8	2	2
IRN	45	1	8	2	2
IRN	68	1	4	2	2
IRN	54	2	2	2	2
IRN	25	2	3	2	2
IRN	32	2	8	1	3
IRN	69	1	6	2	4
IRN	65	1	10	2	2
IRN	29	2	6	2	2
IRN	38	2	6	2	4
IRN	19	1	7	2	4
IRN	26	1	1	1	4
IRN	38	1	7	2	3
IRN	34	2	5	2	2
IRN	54	1	1	2	1
IRN	29	1	2	1	4
IRN	26	1	7	2	2
IRN	59	1	1	1	4
IRN	19	1	8	2	3
IRN	21	1	6	2	1
IRN	44	2	5	2	2
IRN	25	2	8	2	4
IRN	43	1	1	2	2
IRN	40	1	1	2	4
IRN	39	2	1	2	2
IRN	42	1	6	2	4
IRN	35	2	2	1	2
IRN	21	2	6	2	2
IRN	42	2	7	2	3
IRN	28	2	3	2	4
IRN	46	1	5	2	1
IRN	54	1	5	2	2
IRN	45	2	1	2	1
IRN	39	2	1	2	2
IRN	24	1	2	2	4
IRN	50	1	1	1	1
IRN	55	1	7	2	3
IRN	19	1	8	2	2
IRN	71	1	7	2	1
IRN	99	2	5	1	2
IRN	39	1	10	1	4
IRN	57	2	5	2	1
IRN	61	1	3	2	2
IRN	46	1	5	2	3
IRN	27	1	6	2	2
IRN	21	2	8	2	4
IRN	18	1	7	2	2
IRN	53	1	6	2	2
IRN	72	1	1	2	3
IRN	42	2	10	2	2
IRN	33	2	10	2	3
IRN	28	1	5	2	2
IRN	42	2	8	2	1
IRN	26	1	1	2	4
IRN	46	2	3	2	3
IRN	62	1	5	1	1
IRN	28	1	3	2	3
IRN	44	1	5	1	2
IRN	65	1	1	1	3
IRN	52	1	4	2	2
IRN	50	2	5	2	1
IRN	47	1	9	1	2
IRN	37	1	9	2	4
IRN	39	1	7	2	2
IRN	32	1	5	2	2
IRN	23	2	9	2	2
IRN	52	1	1	2	3
IRN	43	1	9	2	1
IRN	33	1	7	2	2
IRN	63	2	7	2	4
IRN	36	1	8	2	4
IRQ	56	2	5	-1	4
IRQ	52	1	7	2	4
IRQ	18	2	4	2	4
IRQ	64	1	4	2	-1
IRQ	30	1	5	-1	4
IRQ	42	2	5	2	4
IRQ	33	1	5	2	4
IRQ	33	1	4	2	2
IRQ	19	1	5	2	4
IRQ	64	2	5	2	-1
IRQ	40	2	4	2	4
IRQ	65	1	8	2	4
IRQ	60	2	5	2	4
IRQ	33	2	7	2	4
IRQ	20	1	7	2	4
IRQ	33	1	3	2	4
IRQ	18	2	9	2	4
IRQ	48	2	3	2	4
IRQ	27	1	7	2	4
IRQ	39	1	8	2	4
IRQ	33	1	5	2	4
IRQ	64	2	3	2	-1
IRQ	20	1	3	2	4
IRQ	27	1	5	2	4
IRQ	37	2	5	2	3
IRQ	19	2	4	2	-1
IRQ	39	1	5	2	3
IRQ	44	1	5	2	3
IRQ	29	2	7	2	-1
IRQ	19	2	4	2	4
IRQ	60	1	5	2	-1
IRQ	34	2	3	2	4
IRQ	20	1	4	2	4
IRQ	25	2	4	2	-1
IRQ	49	2	8	2	4
IRQ	52	1	5	2	3
IRQ	23	2	4	2	4
IRQ	48	2	2	2	-1
IRQ	38	2	4	2	4
IRQ	32	1	3	2	3
IRQ	22	2	5	2	4
IRQ	26	2	4	2	4
IRQ	24	2	4	-1	4
IRQ	35	2	5	2	3
IRQ	65	1	5	1	3
IRQ	31	1	5	2	4
IRQ	23	1	5	2	4
IRQ	25	1	8	2	3
IRQ	37	1	5	2	4
IRQ	58	2	4	-1	-1
IRQ	56	1	5	2	-1
IRQ	29	1	9	2	4
IRQ	58	1	9	2	4
IRQ	19	1	6	2	4
IRQ	46	2	6	2	4
IRQ	28	1	4	2	4
IRQ	32	1	5	2	4
IRQ	39	2	8	2	4
IRQ	37	2	7	2	4
IRQ	31	2	7	2	4
IRQ	44	2	7	2	4
IRQ	22	2	8	2	4
IRQ	24	2	3	2	4
IRQ	33	1	9	2	4
IRQ	19	1	5	2	3
IRQ	27	2	4	2	4
IRQ	61	2	3	2	-1
IRQ	39	1	4	2	4
IRQ	26	1	5	2	4
IRQ	18	2	4	2	-1
IRQ	33	1	5	2	4
IRQ	40	1	5	-2	3
IRQ	54	1	5	2	3
IRQ	30	1	3	2	3
IRQ	40	2	5	2	3
IRQ	20	2	5	2	4
IRQ	45	2	2	2	-1
IRQ	56	1	3	2	4
IRQ	47	1	6	2	4
IRQ	19	2	7	2	4
IRQ	33	2	4	2	4
IRQ	27	2	4	2	2
IRQ	40	1	4	2	1
IRQ	20	2	3	2	4
IRQ	19	1	9	2	2
IRQ	54	1	5	2	3
IRQ	45	1	5	1	4
IRQ	18	2	7	2	4
IRQ	33	2	3	2	4
IRQ	26	1	4	2	4
IRQ	48	2	3	2	4
IRQ	19	2	4	2	4
IRQ	20	1	4	2	4
IRQ	26	1	4	2	4
IRQ	43	2	3	2	4
IRQ	20	2	4	2	4
IRQ	20	1	4	2	4
IRQ	33	2	8	2	4
IRQ	38	1	5	2	4
IRQ	24	2	3	2	2
IRQ	30	2	3	2	4
IRQ	36	1	5	2	4
IRQ	29	1	2	2	2
IRQ	33	2	2	2	1
IRQ	28	2	5	2	2
IRQ	38	2	4	2	3
IRQ	28	2	3	2	3
IRQ	31	2	4	2	4
IRQ	32	2	5	2	4
IRQ	34	2	8	2	4
IRQ	19	1	8	2	4
IRQ	39	2	1	2	2
IRQ	30	2	3	2	4
IRQ	48	1	5	2	3
IRQ	30	1	4	2	4
IRQ	33	2	7	2	4
IRQ	58	2	5	2	4
IRQ	22	2	5	2	4
IRQ	51	1	5	2	4
IRQ	63	1	3	2	4
IRQ	30	1	4	2	4
IRQ	44	1	3	2	1
IRQ	46	1	4	2	3
IRQ	58	2	5	2	4
IRQ	33	2	2	2	2
IRQ	23	2	3	2	4
IRQ	56	1	4	2	4
IRQ	64	1	5	2	4
IRQ	31	1	3	2	4
IRQ	28	1	4	2	4
IRQ	47	1	5	2	3
IRQ	50	1	2	2	4
IRQ	30	1	4	2	4
IRQ	53	1	4	2	4
IRQ	41	1	4	2	4
IRQ	48	2	5	2	4
IRQ	28	2	4	2	4
IRQ	25	2	8	2	4
IRQ	30	2	5	2	4
IRQ	30	2	5	2	4
IRQ	40	1	4	2	4
IRQ	25	2	4	2	2
IRQ	37	2	5	2	3
IRQ	26	2	4	2	4
IRQ	23	1	5	2	2
IRQ	25	1	3	2	4
IRQ	33	1	4	2	4
IRQ	35	2	5	2	2
IRQ	19	2	4	2	4
IRQ	28	2	4	1	2
IRQ	27	2	5	2	-1
IRQ	24	1	5	2	4
IRQ	37	1	5	2	2
IRQ	35	2	3	2	2
IRQ	31	1	5	2	4
IRQ	41	2	3	2	2
IRQ	32	1	5	2	1
IRQ	38	1	5	2	1
IRQ	30	1	5	2	1
IRQ	43	1	4	2	4
IRQ	28	2	4	2	3
IRQ	19	2	3	2	3
IRQ	42	2	4	2	2
IRQ	31	1	3	2	3
IRQ	35	1	5	1	2
IRQ	35	2	3	2	3
IRQ	47	1	5	2	4
IRQ	31	1	3	2	3
IRQ	25	1	3	2	1
IRQ	55	1	4	2	4
IRQ	25	2	4	2	4
IRQ	24	1	10	1	4
IRQ	20	1	4	2	1
IRQ	25	1	8	2	3
IRQ	25	1	6	2	2
IRQ	33	2	3	2	4
IRQ	23	2	5	2	4
IRQ	65	2	5	2	4
IRQ	25	2	2	2	4
IRQ	28	1	4	2	1
IRQ	23	1	2	2	1
IRQ	30	1	4	2	4
IRQ	33	1	5	2	4
IRQ	24	1	2	2	2
IRQ	28	1	5	2	2
IRQ	51	2	4	2	3
IRQ	56	2	2	2	4
IRQ	33	1	2	2	3
IRQ	61	2	5	2	4
IRQ	55	1	3	2	3
IRQ	28	2	5	2	4
IRQ	39	2	5	1	3
IRQ	41	1	4	2	2
IRQ	59	1	3	2	2
IRQ	18	1	6	2	3
IRQ	28	2	5	2	2
IRQ	19	2	5	2	1
IRQ	42	1	9	2	4
IRQ	34	2	5	2	4
IRQ	22	2	3	2	3
IRQ	19	2	3	2	4
IRQ	43	2	2	2	3
IRQ	64	1	5	2	2
IRQ	32	1	1	2	4
IRQ	43	1	2	2	3
IRQ	28	1	9	2	4
IRQ	62	2	3	2	3
IRQ	56	1	3	1	4
IRQ	55	2	2	2	4
IRQ	52	1	5	2	2
IRQ	23	1	9	2	2
IRQ	49	2	1	2	3
IRQ	48	1	2	2	2
IRQ	35	2	5	2	4
IRQ	59	1	3	1	2
IRQ	33	2	3	2	3
IRQ	28	2	2	1	3
IRQ	30	1	10	2	4
IRQ	55	2	5	2	4
IRQ	33	1	5	2	1
IRQ	50	2	3	2	4
IRQ	24	2	1	2	3
IRQ	36	1	5	2	2
IRQ	41	1	2	2	4
IRQ	51	1	10	2	3
IRQ	30	1	5	1	4
IRQ	59	2	3	2	4
IRQ	21	1	5	2	1
IRQ	36	1	5	2	2
IRQ	58	1	4	2	4
IRQ	48	1	4	2	4
IRQ	48	1	3	1	4
IRQ	21	2	4	2	2
IRQ	33	2	3	2	4
IRQ	20	2	4	2	4
IRQ	23	2	1	-1	3
IRQ	51	2	3	2	2
IRQ	22	1	4	2	3
IRQ	50	1	4	2	3
IRQ	38	1	4	2	4
IRQ	23	1	5	2	3
IRQ	52	1	1	2	4
IRQ	19	2	7	2	4
IRQ	38	2	7	2	4
IRQ	32	2	4	2	3
IRQ	22	2	4	2	1
IRQ	29	2	4	2	4
IRQ	44	1	5	2	4
IRQ	32	1	3	2	1
IRQ	40	1	4	2	4
IRQ	30	1	10	1	2
IRQ	31	1	5	2	3
IRQ	21	2	4	1	4
IRQ	30	2	3	2	4
IRQ	21	2	5	2	4
IRQ	25	2	5	2	2
IRQ	39	2	5	2	3
IRQ	32	1	2	2	3
IRQ	28	1	3	1	3
IRQ	27	1	4	2	4
IRQ	30	1	3	2	2
IRQ	21	1	2	2	4
IRQ	27	2	4	-1	4
IRQ	19	2	7	2	2
IRQ	49	2	1	2	4
IRQ	30	2	3	2	3
IRQ	34	2	3	2	4
IRQ	38	1	5	2	1
IRQ	23	2	5	2	4
IRQ	26	1	8	1	4
IRQ	20	1	10	2	3
IRQ	21	2	4	2	4
IRQ	64	1	2	2	2
IRQ	42	2	4	1	4
IRQ	30	1	4	2	2
IRQ	18	1	7	2	3
IRQ	49	2	5	2	4
IRQ	44	1	4	2	3
IRQ	39	2	5	2	1
IRQ	26	2	5	2	3
IRQ	22	1	4	2	3
IRQ	54	1	10	2	3
IRQ	22	1	4	2	4
IRQ	27	1	3	2	3
IRQ	33	1	2	2	3
IRQ	36	2	3	2	3
IRQ	48	2	5	2	3
IRQ	53	2	2	1	4
IRQ	40	2	5	2	4
IRQ	28	1	4	2	4
IRQ	40	1	3	2	4
IRQ	41	1	3	2	3
IRQ	21	1	8	2	4
IRQ	18	1	3	2	2
IRQ	30	2	5	2	3
IRQ	32	2	5	2	3
IRQ	29	2	3	2	1
IRQ	44	2	4	2	4
IRQ	36	2	1	2	4
IRQ	24	1	5	2	2
IRQ	58	1	3	2	1
IRQ	38	2	3	2	2
IRQ	35	2	5	2	4
IRQ	43	2	1	2	4
IRQ	22	1	3	2	2
IRQ	31	1	3	2	2
IRQ	52	1	10	1	3
IRQ	18	1	3	1	2
IRQ	35	2	3	2	3
IRQ	32	2	5	2	2
IRQ	33	2	3	2	4
IRQ	38	2	1	2	4
IRQ	61	1	2	2	1
IRQ	50	1	2	2	1
IRQ	40	1	2	2	4
IRQ	27	1	2	2	4
IRQ	42	1	2	2	2
IRQ	30	1	2	2	3
IRQ	34	2	1	2	3
IRQ	45	2	5	2	4
IRQ	29	1	3	1	2
IRQ	46	1	1	2	3
IRQ	28	1	1	2	4
IRQ	33	1	5	2	2
IRQ	26	1	9	2	4
IRQ	34	2	5	2	4
IRQ	35	2	3	2	2
IRQ	34	2	3	1	1
IRQ	31	2	10	2	4
IRQ	41	1	4	2	1
IRQ	33	1	3	2	1
IRQ	38	1	4	2	3
IRQ	28	1	8	1	3
IRQ	28	1	3	2	3
IRQ	32	2	4	2	3
IRQ	26	2	5	1	4
IRQ	37	2	3	2	3
IRQ	26	2	6	2	4
IRQ	27	2	5	2	4
IRQ	45	1	3	2	3
IRQ	23	1	6	2	3
IRQ	50	2	4	2	3
IRQ	18	1	4	2	4
IRQ	26	2	5	2	4
IRQ	58	2	5	2	3
IRQ	39	2	5	2	3
IRQ	58	1	5	2	4
IRQ	20	1	3	2	4
IRQ	30	1	3	2	4
IRQ	28	2	5	2	4
IRQ	34	1	5	2	3
IRQ	33	1	5	2	3
IRQ	20	1	5	2	4
IRQ	30	1	4	2	3
IRQ	22	2	10	2	4
IRQ	24	2	7	2	4
IRQ	28	2	4	2	4
IRQ	18	1	1	2	4
IRQ	24	1	4	2	4
IRQ	31	2	4	2	4
IRQ	58	2	5	2	4
IRQ	29	1	4	2	3
IRQ	22	1	7	2	4
IRQ	22	1	4	2	4
IRQ	25	1	5	1	3
IRQ	30	2	8	2	4
IRQ	25	1	4	2	4
IRQ	20	1	3	2	1
IRQ	38	2	4	2	3
IRQ	53	2	4	2	3
IRQ	30	2	5	2	3
IRQ	24	2	4	2	4
IRQ	32	2	5	2	1
IRQ	25	1	4	2	4
IRQ	29	1	4	2	4
IRQ	38	1	5	2	3
IRQ	37	1	8	2	4
IRQ	29	2	9	2	4
IRQ	45	2	5	2	3
IRQ	19	1	9	2	3
IRQ	26	1	5	2	4
IRQ	37	1	5	2	4
IRQ	23	2	6	2	4
IRQ	61	1	5	2	4
IRQ	24	1	5	-1	3
IRQ	34	1	5	2	3
IRQ	27	1	3	2	4
IRQ	22	1	3	2	4
IRQ	26	1	10	2	4
IRQ	27	2	4	2	4
IRQ	33	2	5	2	3
IRQ	58	2	10	2	1
IRQ	24	1	7	2	4
IRQ	65	2	4	2	4
IRQ	25	1	3	2	4
IRQ	26	1	3	2	4
IRQ	44	2	5	2	3
IRQ	22	2	3	2	4
IRQ	56	2	5	2	4
IRQ	28	2	4	2	4
IRQ	25	1	5	2	1
IRQ	28	2	4	2	4
IRQ	18	1	4	2	4
IRQ	21	1	3	2	4
IRQ	33	1	5	2	4
IRQ	20	2	5	2	4
IRQ	22	2	5	2	4
IRQ	23	2	9	2	3
IRQ	23	1	4	2	4
IRQ	25	2	4	-1	3
IRQ	64	1	8	2	4
IRQ	55	1	3	2	4
IRQ	24	2	7	2	4
IRQ	61	2	8	2	4
IRQ	24	2	8	2	4
IRQ	33	2	9	2	2
IRQ	65	1	1	2	4
IRQ	32	1	4	1	4
IRQ	62	1	4	1	4
IRQ	36	1	5	2	4
IRQ	37	1	5	2	3
IRQ	38	1	5	1	4
IRQ	39	2	10	2	3
IRQ	34	2	1	2	4
IRQ	35	1	5	2	4
IRQ	36	1	7	2	3
IRQ	37	2	1	2	1
IRQ	38	2	10	1	4
IRQ	39	2	4	2	4
IRQ	63	2	1	2	-1
IRQ	19	2	4	2	2
IRQ	34	1	7	2	3
IRQ	35	1	5	2	4
IRQ	60	1	3	2	4
IRQ	28	2	5	1	1
IRQ	65	2	1	2	1
IRQ	22	2	4	2	4
IRQ	21	2	4	2	-1
IRQ	24	2	5	2	3
IRQ	28	1	3	2	4
IRQ	65	2	3	2	4
IRQ	63	2	4	1	4
IRQ	20	2	5	2	4
IRQ	54	1	5	2	4
IRQ	21	1	3	1	4
IRQ	23	1	1	2	4
IRQ	50	1	1	2	4
IRQ	64	1	5	2	3
IRQ	27	2	10	2	2
IRQ	23	1	5	2	3
IRQ	26	1	5	2	1
IRQ	64	2	4	2	4
IRQ	61	1	5	2	3
IRQ	60	1	4	2	4
IRQ	60	1	10	2	2
IRQ	62	2	4	2	4
IRQ	63	1	4	2	2
IRQ	61	1	5	2	4
IRQ	60	2	3	2	4
IRQ	59	1	4	2	4
IRQ	53	2	3	2	4
IRQ	59	1	5	2	4
IRQ	65	1	10	2	4
IRQ	54	2	4	2	-2
IRQ	61	2	5	2	4
IRQ	62	2	4	1	4
IRQ	64	2	5	2	-1
IRQ	51	1	3	2	4
IRQ	65	1	4	1	4
IRQ	62	2	3	2	3
IRQ	61	1	4	1	4
IRQ	60	1	5	2	2
IRQ	61	2	9	1	1
IRQ	60	2	9	2	1
IRQ	62	2	9	1	1
IRQ	63	1	4	2	1
IRQ	61	1	3	2	4
IRQ	52	2	5	2	-1
IRQ	64	2	3	2	-1
IRQ	65	1	5	2	4
IRQ	31	2	2	2	-1
IRQ	32	2	1	2	4
IRQ	54	2	9	2	3
IRQ	33	2	4	2	4
IRQ	64	2	5	2	4
IRQ	65	2	5	2	4
IRQ	60	2	4	2	4
IRQ	63	1	5	2	4
IRQ	64	2	4	2	3
IRQ	63	2	5	2	2
IRQ	58	1	5	2	2
IRQ	65	1	3	2	4
IRQ	65	2	5	2	4
IRQ	25	2	4	2	4
IRQ	26	2	5	2	4
IRQ	40	2	4	2	4
IRQ	23	2	10	2	3
IRQ	25	2	3	2	4
IRQ	26	2	5	2	4
IRQ	24	1	10	2	4
IRQ	63	1	4	1	4
IRQ	63	1	4	1	4
IRQ	20	1	5	2	4
IRQ	28	2	3	2	3
IRQ	53	2	8	2	4
IRQ	56	2	4	2	3
IRQ	28	1	8	2	4
IRQ	29	1	4	2	4
IRQ	59	1	5	2	4
IRQ	51	2	8	2	4
IRQ	21	1	4	1	4
IRQ	22	1	8	2	4
IRQ	65	1	1	2	4
IRQ	61	1	3	1	4
IRQ	26	1	4	1	4
IRQ	25	1	4	2	4
IRQ	29	2	5	2	4
IRQ	21	1	10	2	3
IRQ	27	2	5	2	4
IRQ	23	1	7	2	4
IRQ	28	2	2	2	4
IRQ	27	1	3	2	4
IRQ	48	1	5	2	4
IRQ	65	1	10	2	4
IRQ	65	1	4	2	1
IRQ	65	2	5	2	2
IRQ	63	2	5	2	4
IRQ	62	1	4	2	4
IRQ	60	1	5	2	4
IRQ	59	1	5	2	4
IRQ	56	2	4	2	4
IRQ	65	1	5	2	4
IRQ	19	1	10	2	4
IRQ	21	1	8	2	4
IRQ	26	1	5	2	2
IRQ	28	2	3	2	4
IRQ	28	2	7	2	-1
IRQ	29	2	3	2	3
IRQ	18	1	8	2	3
IRQ	19	2	5	2	2
IRQ	22	1	7	2	4
IRQ	51	1	6	2	4
IRQ	43	1	6	2	2
IRQ	26	2	8	2	4
IRQ	24	1	5	2	4
IRQ	54	2	3	1	1
IRQ	27	2	8	2	4
IRQ	22	2	6	2	4
IRQ	46	1	4	1	4
IRQ	52	2	3	1	4
IRQ	52	1	3	1	4
IRQ	25	2	5	1	4
IRQ	54	2	4	2	4
IRQ	46	1	4	2	3
IRQ	28	2	3	2	4
IRQ	27	2	3	2	3
IRQ	28	1	9	2	4
IRQ	49	2	5	2	4
IRQ	55	2	6	2	4
IRQ	23	1	5	2	4
IRQ	52	2	5	2	4
IRQ	29	1	4	1	4
IRQ	43	2	4	2	4
IRQ	18	2	3	1	3
IRQ	19	2	5	2	4
IRQ	43	1	7	1	4
IRQ	28	1	8	2	4
IRQ	29	2	4	2	4
IRQ	20	2	8	2	3
IRQ	29	1	4	2	4
IRQ	28	1	4	2	4
IRQ	20	2	4	2	3
IRQ	52	2	3	2	2
IRQ	25	1	4	2	2
IRQ	23	2	4	1	3
IRQ	21	2	4	2	1
IRQ	25	1	4	2	1
IRQ	27	1	5	2	4
IRQ	23	2	8	2	4
IRQ	62	2	3	2	4
IRQ	62	2	8	2	3
IRQ	20	1	5	2	4
IRQ	61	2	2	2	3
IRQ	29	1	3	2	4
IRQ	24	2	5	2	3
IRQ	55	1	4	2	4
IRQ	58	1	1	2	4
IRQ	27	1	5	2	4
IRQ	21	1	5	1	4
IRQ	21	1	5	1	4
IRQ	60	1	1	2	4
IRQ	52	1	3	2	4
IRQ	41	1	7	2	4
IRQ	25	2	5	1	4
IRQ	22	1	5	2	4
IRQ	26	2	7	2	4
IRQ	51	1	3	1	4
IRQ	45	1	4	2	4
IRQ	27	2	3	1	4
IRQ	27	1	4	2	4
IRQ	44	1	4	2	4
IRQ	24	2	6	2	4
IRQ	25	1	10	2	4
IRQ	22	1	5	2	4
IRQ	48	2	5	2	4
IRQ	51	1	5	2	4
IRQ	28	2	4	2	4
IRQ	28	1	7	2	4
IRQ	45	1	4	2	4
IRQ	28	2	3	2	4
IRQ	24	2	5	2	4
IRQ	29	1	9	2	4
IRQ	26	1	3	2	4
IRQ	42	2	5	2	3
IRQ	46	2	5	2	4
IRQ	26	2	2	2	4
IRQ	46	2	5	2	4
IRQ	21	1	2	2	4
IRQ	44	2	10	2	3
IRQ	47	2	5	2	4
IRQ	19	2	5	2	4
IRQ	56	2	8	2	1
IRQ	55	2	9	2	4
IRQ	54	1	5	2	4
IRQ	18	2	3	2	4
IRQ	26	1	1	2	4
IRQ	43	2	4	1	4
IRQ	22	2	5	1	4
IRQ	63	2	5	2	3
IRQ	20	1	8	2	4
IRQ	22	1	4	2	4
IRQ	20	1	5	2	4
IRQ	50	1	2	2	4
IRQ	40	2	5	2	2
IRQ	21	2	3	2	4
IRQ	62	2	5	1	-1
IRQ	21	2	8	2	3
IRQ	23	2	2	2	4
IRQ	44	2	8	1	3
IRQ	61	2	5	2	3
IRQ	24	2	2	2	4
IRQ	23	2	9	2	4
IRQ	24	1	6	2	4
IRQ	29	1	5	2	-1
IRQ	45	1	5	2	4
IRQ	22	2	2	2	4
IRQ	27	1	5	2	3
IRQ	49	2	4	2	4
IRQ	24	2	5	2	3
IRQ	25	2	4	2	1
IRQ	26	2	5	2	2
IRQ	56	1	5	2	4
IRQ	27	2	10	2	4
IRQ	56	1	3	2	4
IRQ	28	2	5	2	4
IRQ	29	1	3	2	4
IRQ	49	2	3	2	2
IRQ	40	2	4	2	4
IRQ	49	1	4	2	4
IRQ	24	2	4	2	4
IRQ	47	1	5	2	-1
IRQ	23	1	10	2	4
IRQ	19	1	4	1	4
IRQ	22	1	10	2	4
IRQ	24	1	4	2	4
IRQ	47	2	5	2	-1
IRQ	23	2	2	2	4
IRQ	19	1	5	2	4
IRQ	45	2	3	2	3
IRQ	24	2	5	2	3
IRQ	20	2	4	2	4
IRQ	18	2	4	2	4
IRQ	27	1	4	2	4
IRQ	38	2	3	2	4
IRQ	25	1	1	2	4
IRQ	21	2	4	2	4
IRQ	21	2	4	2	4
IRQ	63	2	5	2	1
IRQ	38	1	7	2	1
IRQ	55	2	3	2	3
IRQ	18	2	3	2	4
IRQ	43	1	2	1	4
IRQ	46	1	3	1	4
IRQ	20	1	4	2	4
IRQ	57	1	4	2	3
IRQ	65	1	4	2	4
IRQ	65	2	4	2	4
IRQ	27	2	2	2	-2
IRQ	49	2	5	2	4
IRQ	47	2	3	2	4
IRQ	44	2	4	1	1
IRQ	58	2	4	1	4
IRQ	18	1	4	2	4
IRQ	61	2	10	2	-1
IRQ	24	1	4	2	4
IRQ	54	2	4	1	4
IRQ	19	2	5	2	4
IRQ	27	2	4	2	4
IRQ	20	2	3	2	4
IRQ	58	2	4	1	4
IRQ	23	2	4	2	4
IRQ	20	2	5	2	1
IRQ	26	2	5	2	2
IRQ	21	2	4	2	4
IRQ	18	2	5	1	2
IRQ	65	2	3	2	4
IRQ	19	1	5	2	3
IRQ	23	2	8	2	3
IRQ	50	1	10	2	4
IRQ	24	2	5	1	4
IRQ	41	1	4	2	4
IRQ	18	2	3	1	4
