ID	Gender	Age	Org_type	Role	info_work	info_org	info_vision	info_change	info_intracomm	info_mgmttrust	info_mgmttocow	info_cowtomgmt	org_openmind	org_intracommtrust	org_participation	org_gossip	org_discuss_mediaimage	org_discuss_news	org_discuss_meetings	org_email	org_discuss_socmedia	org_discuss_consumer	cow_com_dialogue	cow_com_criticism	cow_com_feedback	cow_com_checkinfo	cow_com_speakwell	rarversioncow_com_responsibility	extcomm	femcomm_performance	femcomm_mgmt	femcomm_opportunity	femcomm_support	femcomm_barriers	publicimage_competence	publicImage_responsibility	publicImage_openess	publicImage_efficiency	publicImage_credibility	publicImage_visibility	stakeholderimage_competence	stakeholderimage_responsibility	stakeholmderimage_openess	stakeholderimage_efficiency	stakeholderimage_credibility	stakeholderimage_visibility	mediaimage_correct	mediaimage_fair	mediaimage_nuance	socialmediaimage_correct	socialmediaimage_fair	socialmediaimage_nuance	mediaimage_feeling	mediaimage_workeffect	mediaimage_importance	mediaimage_reactions	mediaimage_fakenews
4615	Male	1963.0	Public	Coworker	4.0	2.0	2.0	4.0	3.0	4.0	2.0	2.0	1.0	5.0	3.0	2.0	2.0	1.0	3.0	5.0	2.0	3.0	3.0	4.0	3.0	4.0			4.0						3.0	4.0	4.0	3.0	4.0	4.0	5.0	5.0	5.0	3.0	5.0	4.0	4.0	3.0	3.0				3.0	3.0	3.0	2.0	5.0
4616	Female	1970.0	Public	Manager	5.0	4.0	2.0	2.0	2.0	5.0	4.0	2.0	4.0	5.0		4.0	3.0	3.0	3.0	2.0	2.0	2.0													5.0	5.0	4.0	4.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	4.0							4.0				
4617	Female	1952.0	Public	Coworker	5.0	5.0	5.0	5.0	4.0	5.0	2.0	2.0	4.0	4.0	5.0	2.0	5.0	5.0	5.0	5.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0						4.0	4.0	4.0	4.0	5.0	4.0	5.0	5.0	4.0	4.0	5.0	5.0	4.0	4.0	2.0	4.0	2.0	2.0	4.0	3.0	3.0	4.0	5.0
4618	Female	1964.0	Public	Coworker	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	5.0	3.0	4.0	4.0	4.0	4.0	4.0						4.0	5.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	5.0		4.0	4.0	4.0	4.0	4.0	4.0
4619	Female	1967.0	Public	Coworker	4.0	4.0	2.0	3.0		3.0	3.0	3.0	3.0	3.0	4.0	2.0	3.0	3.0	2.0	4.0	3.0	4.0	4.0	5.0	5.0	2.0	2.0	2.0	1.0						3.0	3.0	3.0	3.0		3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
4620	Female	1956.0	Public	Coworker	5.0	4.0	5.0	5.0	3.0	5.0	1.0	1.0	4.0	4.0	3.0	1.0		3.0	5.0	4.0	3.0	3.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0						5.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0				4.0	3.0	4.0	3.0	3.0
4621	Male	1962.0	Public	Coworker	4.0	3.0	3.0	3.0	3.0	4.0	5.0	4.0	2.0	4.0	4.0	5.0	1.0	1.0	2.0	2.0	1.0	2.0	4.0	2.0	3.0	5.0	2.0	2.0	5.0						4.0	4.0	4.0	2.0	4.0	2.0							4.0						3.0	3.0	2.0	2.0	2.0
4622	Female	1955.0	Public	Manager	5.0	5.0	5.0	5.0	4.0	5.0	1.0	1.0	4.0	5.0	5.0	4.0	5.0	5.0	4.0	2.0		5.0													4.0	4.0	5.0	4.0	4.0	5.0							4.0	4.0	4.0				3.0	3.0	4.0	2.0	5.0
4623	Female	1972.0	Public	Manager	4.0	4.0	4.0	4.0	4.0	5.0	1.0	1.0	4.0	5.0	5.0	1.0	4.0	5.0	4.0	2.0	1.0	4.0							3.0						5.0	5.0	5.0	5.0	5.0	4.0	5.0	4.0	4.0	4.0	5.0	4.0	5.0	4.0	4.0				4.0	3.0	3.0	4.0	5.0
4624	Female	1986.0	Public	Coworker	4.0	4.0	4.0	4.0	4.0	4.0	1.0	1.0	5.0	5.0	4.0	1.0	3.0	4.0	4.0	4.0	3.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0							5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0									4.0	2.0	2.0
4625	Female	1956.0	Public	Coworker	5.0	4.0	4.0	4.0	2.0	5.0	1.0	1.0	4.0	5.0	4.0	2.0	4.0	5.0	5.0	2.0	5.0		5.0	4.0	4.0	5.0	4.0	5.0	5.0						2.0	2.0	2.0	2.0	2.0	2.0	5.0	5.0	5.0	5.0	5.0	5.0	2.0	2.0	2.0				2.0	2.0	2.0	3.0	2.0
4626	Female	1980.0	Public	Coworker	5.0	4.0	4.0	4.0		5.0	1.0	1.0	5.0	5.0	5.0	1.0	4.0	4.0	4.0	3.0	1.0	4.0	4.0	5.0	4.0	4.0	4.0								5.0	5.0	5.0	4.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	2.0	2.0	2.0				4.0		4.0		5.0
4627	Female	1967.0	Public	Coworker	4.0	4.0	4.0	2.0	2.0	4.0	1.0	1.0	4.0	5.0	4.0	4.0	4.0	4.0	5.0	1.0	4.0	5.0	5.0	5.0	4.0	4.0	4.0	2.0							5.0	4.0	3.0	2.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0				3.0	3.0	5.0	4.0	5.0
4628	Female	1954.0	Public	Coworker	4.0	3.0	4.0			4.0	4.0	4.0	1.0	3.0	3.0	4.0	1.0	1.0	2.0	3.0		1.0		4.0	4.0	5.0	3.0										3.0				3.0	3.0	3.0	3.0	3.0	3.0							3.0	3.0	3.0	2.0	3.0
4629	Female	1960.0	Public	Coworker	5.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	5.0	2.0	5.0	1.0	3.0	1.0	1.0	1.0	4.0	4.0	5.0	4.0	5.0	3.0	3.0							4.0	3.0	4.0	3.0		4.0																	
4630	Female	1959.0	Public	Coworker	4.0	4.0	3.0	2.0		2.0		2.0	3.0	5.0	4.0	4.0	2.0	3.0	5.0	2.0	1.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0							4.0	3.0	3.0	3.0	4.0	3.0	3.0	2.0		3.0	3.0	4.0	3.0						3.0		2.0	3.0	
4631	Female	1970.0	Public	Coworker	4.0	4.0	4.0	4.0	2.0	5.0	3.0	2.0	5.0	5.0	4.0	2.0	2.0	3.0	4.0	4.0	2.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0							2.0	2.0	2.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	3.0	4.0	3.0	5.0
4632	Female	1966.0	Public	Coworker	5.0	5.0	4.0	5.0	4.0	5.0	1.0	1.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	5.0	5.0	4.0	5.0	3.0	4.0	5.0						5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	1.0
4633	Female	1956.0	Public	Coworker	4.0	4.0	5.0	5.0	5.0	4.0			5.0	4.0	5.0		4.0	4.0	5.0	5.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0						5.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0	4.0	4.0				3.0	3.0	4.0	3.0	3.0
4634	Female	1966.0	Public	Coworker	4.0	4.0	5.0	4.0	2.0	5.0	1.0	1.0	4.0	4.0	5.0	3.0	4.0	4.0	4.0	5.0	1.0	5.0	5.0	4.0	4.0	5.0	5.0	5.0	4.0						4.0	4.0	3.0	2.0	4.0	3.0	5.0	5.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0				3.0	2.0	5.0		4.0
4635	Female	1957.0	Public	Coworker	5.0	4.0	4.0	4.0	3.0	4.0	3.0	1.0	3.0	4.0	4.0			3.0	4.0	5.0		5.0	5.0	4.0	5.0	3.0		5.0	5.0						5.0	5.0	4.0	4.0	4.0	5.0	5.0	5.0	4.0	4.0	5.0	5.0	4.0	3.0	3.0				3.0	3.0	3.0	1.0	
4636	Female	1983.0	Public	Coworker	5.0	4.0	5.0	4.0	4.0	4.0	4.0	3.0	2.0	5.0	3.0	3.0	3.0	4.0	4.0	4.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0						5.0	5.0	4.0	4.0	5.0	4.0	5.0	5.0	5.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	5.0
4637	Female	1962.0	Public	Coworker	5.0	4.0	4.0	2.0	2.0	4.0	2.0	4.0	2.0	4.0	4.0	1.0	4.0	4.0	4.0	4.0	1.0	2.0	4.0	5.0	5.0	4.0	3.0	4.0	3.0						2.0	2.0	2.0	2.0	2.0	2.0	4.0	2.0	4.0	4.0	4.0	4.0	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	5.0	4.0	4.0
4638	Male	1980.0	Public	Coworker	5.0	4.0	4.0	2.0	2.0	4.0	5.0	4.0	4.0	4.0		4.0	4.0	4.0	3.0	5.0	3.0	3.0	4.0	4.0	2.0	5.0	3.0								4.0	4.0	3.0	4.0	3.0	3.0	5.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0				3.0	2.0		4.0	5.0
4639	Female	1978.0	Public	Coworker	4.0	4.0	5.0	4.0	2.0	5.0	2.0	1.0	4.0	5.0	4.0	1.0	5.0	5.0	5.0	4.0	2.0	5.0	5.0	4.0	4.0	5.0	5.0	4.0	5.0						4.0	4.0	4.0	4.0	4.0	2.0	5.0	5.0	4.0	4.0	5.0	2.0	4.0	4.0	2.0					3.0	5.0	2.0	5.0
4640	Male	1972.0	Public	Coworker	4.0	4.0	4.0	4.0		5.0	2.0	1.0	5.0	5.0	5.0	3.0		5.0	4.0	3.0	1.0	3.0	4.0	5.0	5.0	4.0	4.0	5.0							4.0	2.0	3.0	4.0	2.0		5.0	5.0	4.0	4.0	5.0		5.0	5.0					3.0	3.0		3.0	
4641	Female	1954.0	Public	Manager	5.0	5.0	4.0	5.0	5.0	5.0			4.0	5.0	4.0		5.0	5.0	5.0	5.0	5.0	5.0							4.0						4.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0		4.0	3.0	4.0	4.0
4642	Male	1963.0	Public	Coworker	5.0	5.0	4.0	4.0		5.0	1.0	1.0	4.0	5.0	4.0	3.0	4.0	3.0	5.0	5.0	4.0	5.0	3.0	4.0	2.0	3.0	5.0	5.0							4.0	5.0	5.0	4.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0		4.0	4.0	4.0				4.0	3.0		3.0	4.0
4643	Male	1955.0	Public	Coworker	4.0	4.0	3.0	4.0	2.0	4.0	3.0	1.0	3.0	4.0	4.0	1.0	5.0	5.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	5.0	3.0	5.0	4.0						4.0	4.0	3.0	4.0		4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0
4644	Female	1958.0	Public	Coworker	5.0	5.0	4.0	4.0	4.0	5.0	1.0		5.0	5.0	5.0		4.0	3.0	4.0		2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0						5.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0			5.0											1.0	
4645	Female	1957.0	Public	Coworker	5.0	5.0	4.0	5.0	4.0	5.0	1.0	1.0	5.0	5.0	5.0	2.0	4.0	4.0	4.0	2.0	2.0	3.0	4.0	2.0	4.0	5.0	4.0	5.0	4.0						2.0	2.0	2.0	2.0	2.0	5.0	4.0	4.0	5.0	4.0	4.0	5.0	4.0	1.0	1.0				1.0	2.0	2.0	4.0	5.0
4646	Female	1962.0	Public	Coworker	4.0	4.0	5.0	4.0		4.0			3.0	4.0	2.0		4.0	4.0	4.0	4.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0						5.0	4.0	5.0	5.0	5.0	5.0														3.0			4.0
4647	Female	1955.0	Public	Coworker	4.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0		4.0						3.0	3.0	3.0	1.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0				3.0	3.0	3.0	1.0	
4648	Female	1973.0	Public	Coworker	5.0	5.0	5.0	5.0	5.0	5.0	1.0	1.0	5.0	5.0	5.0	1.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0						5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	3.0	4.0				3.0	3.0	4.0	2.0	3.0
4649	Male	1985.0	Public	Coworker	4.0	3.0	3.0	2.0	2.0	2.0	4.0	1.0	3.0	3.0	5.0	1.0	1.0	1.0	3.0	5.0	2.0	5.0	5.0	4.0	4.0	3.0	5.0	4.0	4.0						4.0	4.0	2.0	2.0	5.0	5.0	4.0	4.0	2.0	2.0	5.0	5.0	4.0	4.0	4.0	2.0	2.0	1.0	2.0	2.0	4.0	3.0	5.0
4650	Female	1969.0	Public	Coworker	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	5.0	4.0	5.0	5.0	4.0	3.0	4.0	5.0	5.0	5.0	5.0	5.0	3.0	5.0	5.0						4.0	4.0	3.0	4.0	3.0	4.0	1.0	2.0		3.0	1.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	5.0	4.0	5.0
4651	Female	1968.0	Public	Coworker	3.0			1.0	1.0	1.0	1.0	1.0	2.0	5.0	2.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0						5.0	4.0	4.0		4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0
4652	Female	1970.0	Public	Coworker	3.0	3.0	4.0	4.0	3.0	3.0	2.0	4.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	2.0	5.0	4.0	3.0	4.0	4.0	5.0	4.0	4.0						4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	4.0				3.0	3.0	3.0	3.0	3.0
4653	Female	1951.0	Public	Coworker	5.0	4.0	5.0	5.0	4.0	5.0	5.0		4.0	4.0	4.0	3.0	3.0	3.0	4.0	4.0	3.0	5.0	4.0	4.0	4.0	5.0	3.0	5.0	3.0						5.0	5.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	2.0	3.0	4.0	4.0	4.0
4654	Male	1955.0	Public	Coworker	3.0	3.0	4.0	4.0		5.0			5.0	5.0	3.0		4.0	3.0	3.0	3.0			3.0	4.0	3.0	4.0	3.0	3.0	5.0						4.0	4.0	4.0				5.0	5.0		4.0	4.0	2.0	4.0	4.0	4.0				4.0	3.0	3.0	2.0	4.0
4655	Male	1981.0	Public	Coworker	2.0	3.0	2.0	2.0	1.0	3.0	4.0	3.0	4.0	4.0	4.0	2.0	3.0	3.0	2.0	2.0	2.0	4.0	4.0	4.0	3.0	2.0	4.0	2.0	5.0						4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0		4.0	4.0	3.0				3.0	3.0	4.0	3.0	4.0
4656	Female	1986.0	Public	Coworker	5.0	4.0	5.0	5.0	4.0	5.0		1.0	5.0	5.0	4.0	2.0	2.0	3.0	4.0	3.0	3.0	3.0	5.0	2.0	5.0	5.0	5.0	4.0							5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	2.0	4.0
4657	Female	1953.0	Public	Coworker	5.0	4.0	4.0	5.0		5.0		1.0	4.0	5.0	5.0	3.0	1.0	1.0	4.0	3.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0								4.0	3.0	4.0									5.0						3.0	3.0	1.0	1.0	
4658	Male	1950.0	Public	Coworker	5.0	4.0	5.0	4.0	3.0	4.0	4.0	4.0	2.0	5.0	3.0	1.0	3.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0						4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0		4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	2.0	5.0	5.0	5.0
4659	Female	1963.0	Public	Coworker	4.0	5.0	5.0	4.0	3.0	4.0	3.0	3.0	3.0	3.0	4.0	1.0	1.0	3.0	4.0	4.0	3.0	4.0	5.0	5.0	5.0	5.0	4.0	5.0	4.0						5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0				3.0	4.0	5.0	1.0	3.0
4660	Female	1953.0	Public	Coworker	5.0	3.0	5.0	4.0	2.0	5.0		2.0	2.0	5.0	4.0		1.0	1.0	4.0	5.0	1.0	5.0	4.0	5.0	5.0	4.0	4.0	5.0							5.0	5.0	3.0	3.0	5.0	4.0										4.0	3.0	3.0	3.0	3.0	4.0	5.0	5.0
4661	Female	1951.0	Public	Coworker	5.0	5.0	5.0	5.0	5.0	5.0	1.0	1.0		5.0	5.0		5.0	5.0	5.0	5.0		5.0	5.0	1.0	5.0	5.0	5.0	5.0	5.0						5.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	3.0	5.0	5.0	5.0	5.0		4.0	5.0	4.0	5.0	5.0	5.0	5.0
4662	Female	1957.0	Public	Coworker	2.0	2.0	2.0	2.0	1.0	5.0		2.0	1.0	5.0	2.0	4.0	1.0	1.0	2.0		1.0	1.0	4.0	4.0	4.0	3.0	1.0	1.0	3.0						4.0	2.0	1.0	2.0	2.0	2.0													3.0	2.0	4.0	2.0	3.0
4663	Female	1963.0	Public	Coworker	5.0	5.0	5.0	5.0	4.0	5.0	1.0	1.0	5.0	5.0	5.0		5.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0						5.0	5.0	5.0	4.0	5.0	2.0	5.0	5.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	3.0	5.0	4.0	5.0
4664	Female	1955.0	Public	Coworker	5.0	5.0	4.0	3.0		4.0			3.0	5.0	3.0		3.0	1.0	3.0	3.0	1.0	3.0	5.0	5.0	4.0	5.0	3.0	3.0							5.0	5.0	5.0		5.0	5.0							3.0		3.0					3.0		1.0	4.0
4665	Female	1977.0	Public	Coworker	5.0	4.0	5.0	4.0	2.0	5.0	2.0	2.0	4.0	5.0	5.0	1.0	5.0	5.0	4.0	4.0	3.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0						4.0	4.0	5.0	4.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	5.0	3.0	4.0
4666	Female	1956.0	Public	Coworker	4.0	4.0		4.0		4.0	2.0	1.0		4.0	3.0	2.0	1.0	1.0	2.0			1.0	4.0	4.0	2.0	4.0	4.0		2.0						4.0	5.0		4.0		3.0		4.0	4.0	5.0		3.0	4.0			4.0		5.0	4.0	3.0	2.0	2.0	2.0
4667	Male	1964.0	Public	Manager	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	2.0	4.0	3.0	5.0	3.0	3.0	3.0							5.0						5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0				5.0	5.0	5.0	5.0	5.0
4668	Male	1970.0	Public	Communicator or equivalent 	5.0	5.0	5.0	5.0	3.0	5.0	1.0	1.0	5.0	5.0	5.0	2.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	3.0	3.0	3.0	5.0	4.0	4.0	4.0	3.0
4669	Female	1954.0	Public	Manager	4.0	4.0	5.0	4.0	4.0	5.0	2.0		4.0	5.0	5.0		5.0	5.0	5.0	4.0	5.0	4.0							5.0						5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0					4.0		3.0	3.0	
4670	Female	1964.0	Public	Coworker	4.0	3.0	3.0	2.0		4.0		1.0	3.0	5.0	2.0			3.0	4.0	2.0	2.0		5.0	3.0	4.0	4.0		2.0	4.0						2.0	4.0	4.0	4.0	5.0	4.0	4.0	3.0	3.0	4.0	4.0	4.0		3.0					3.0	3.0		2.0	5.0
4671	Female	1958.0	Public	Coworker	2.0	2.0	2.0	2.0	2.0	2.0	5.0	2.0	2.0	4.0	1.0	2.0	3.0	3.0	2.0	2.0	2.0	2.0	3.0	4.0	5.0	4.0	3.0	3.0	5.0						2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0		2.0	2.0	2.0	4.0	3.0	2.0				2.0	2.0	5.0	4.0	5.0
4672	Female	1975.0	Public	Coworker	4.0	4.0	4.0	5.0	3.0	4.0	2.0	1.0	4.0	5.0	5.0	4.0	4.0	4.0	4.0	5.0	5.0	4.0	4.0	5.0	4.0	5.0	5.0	5.0							4.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0							3.0	3.0		2.0	5.0
4673	Female	1956.0	Public	Coworker	3.0	5.0	5.0	4.0	4.0		3.0		5.0	3.0	3.0	4.0	4.0	5.0	4.0	5.0	5.0		5.0	4.0	2.0	5.0	5.0	4.0	5.0						5.0	5.0	4.0	5.0	5.0	4.0	5.0		4.0		5.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	5.0	3.0	5.0	4.0	5.0
4674	Female	1978.0	Public	Coworker	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0						4.0	5.0	5.0		5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	
4675	Female	1972.0	Public	Coworker	4.0	2.0	4.0	4.0	2.0	4.0				5.0	5.0	3.0	4.0	5.0	5.0	4.0	4.0	5.0	5.0	4.0	4.0	5.0	5.0	5.0	5.0						4.0	4.0	5.0	4.0	4.0	4.0	5.0	5.0	5.0	4.0	5.0	4.0	5.0		4.0	5.0					5.0	4.0	5.0
4676	Female	1959.0	Public	Coworker	5.0	2.0	4.0	4.0	3.0	4.0			2.0	5.0	4.0		5.0	5.0	4.0	3.0	3.0	4.0	5.0	4.0	4.0	5.0	3.0	4.0	5.0						4.0	4.0	4.0	4.0	4.0	4.0	2.0	4.0	4.0	4.0	4.0	2.0	4.0	4.0	4.0				3.0	3.0	3.0	2.0	4.0
4677	Female	1974.0	Public	Coworker	4.0	4.0	2.0	2.0	2.0	5.0	4.0	1.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	4.0	4.0	5.0	4.0	5.0	4.0	2.0	4.0						2.0	2.0	2.0		2.0	2.0	2.0		2.0	2.0	2.0	2.0	4.0	4.0	4.0			4.0	2.0	2.0	4.0	2.0	2.0
4678	Female	1965.0	Public	Manager	5.0	5.0	5.0	5.0	5.0	5.0	1.0	1.0	4.0	5.0	5.0	2.0	4.0	4.0	5.0	5.0	4.0	5.0							5.0						5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0				5.0	4.0	5.0	3.0	5.0
4679	Female	1981.0	Public	Coworker	4.0	4.0	4.0	4.0	4.0	5.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	1.0	4.0	5.0	5.0	4.0	5.0	4.0	4.0	5.0						5.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	4.0				3.0	3.0	4.0	2.0	
4680	Female	1954.0	Public	Coworker	4.0	3.0	3.0	4.0	3.0	4.0		2.0	4.0	4.0	4.0	3.0	3.0	3.0	4.0	5.0	2.0	3.0	4.0	4.0	4.0	5.0	5.0	4.0	4.0						4.0	4.0	4.0	4.0	3.0	5.0	4.0	4.0	4.0	4.0	3.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0
4681	Female	1959.0	Public	Coworker	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	3.0	4.0							5.0						4.0	4.0	3.0	4.0	4.0	4.0	4.0		4.0	4.0	4.0	4.0				4.0	4.0	4.0	3.0	3.0	3.0	2.0	2.0
4682	Female	1973.0	Public	Manager	2.0	4.0	4.0	2.0	4.0				2.0	5.0	4.0	3.0	5.0	5.0		4.0	1.0	5.0							5.0						4.0	4.0	2.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	4.0		2.0	2.0	2.0	1.0	5.0	4.0		2.0	5.0
4683	Female	1964.0	Public	Manager									4.0	5.0	5.0	4.0	4.0	4.0	4.0	2.0	2.0	5.0							5.0						4.0	4.0	4.0	2.0	4.0	4.0	5.0	5.0	5.0	3.0	5.0	5.0	5.0	4.0	4.0	2.0	2.0	2.0	5.0	4.0	5.0	4.0	4.0
4684	Male	1969.0	Public	Coworker	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0						5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
4685	Female	1985.0	Public	Coworker	4.0	4.0	5.0	4.0	2.0	5.0	1.0	2.0	2.0	5.0	3.0	1.0	4.0	4.0	2.0	2.0	1.0	3.0	4.0	3.0	4.0	5.0	4.0	3.0	4.0						4.0	4.0	4.0	2.0	5.0	5.0	5.0	4.0	4.0	2.0	5.0	5.0	4.0	3.0	2.0	5.0	5.0	4.0	4.0	3.0	5.0	2.0	
4686	Female	1984.0	Public	Coworker	5.0	5.0	4.0	5.0	4.0	3.0		1.0	4.0	5.0	5.0	2.0	5.0	4.0	5.0	4.0	1.0	4.0	5.0		2.0	4.0	3.0	4.0	4.0						5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0								
4687	Male	1956.0	Public	Coworker	4.0	4.0	4.0	4.0		4.0	2.0	1.0	4.0	5.0	4.0		4.0		4.0	5.0	4.0	4.0	5.0	4.0	4.0	4.0	5.0	4.0	5.0						2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	4.0			4.0	4.0		5.0	2.0	5.0
